station names,99%,99.9%,99.99%,99.999%
CHU,4.827392898499966,12.361000741831958,21.05915355682373,26.524150371551514
NEU,3.4580479227006435,10.841981828212738,24.83145470172167,36.220381423830986
GVE,3.32830467038184,12.184075955301523,23.93227504938841,38.963671803474426
PIO,7.120289425126202,17.99526634812355,42.61741399765015,49.13091993331909
LUG,6.998830063152127,20.11757743358612,35.348172307014465,43.14664375782013
SIO,2.606872335076332,6.6723872423172,10.718281909823418,16.566668830811977
PUY,4.027080565690994,12.13048732932657,26.678799726068974,33.94241952896118
STG,5.719394415616989,16.772606000304222,29.94987747631967,46.55263149738312
INT,5.910652719438076,13.19679680687841,22.56456595659256,25.332852616906166
DAV,5.04512441312545,10.760457403957844,17.719607025384903,20.08306421339512
BER,4.232587935402989,12.514604334925025,22.546266555786133,35.37347278743982
SAM,4.309225380420685,11.285377621650696,18.917330113705248,20.9534234656021
SMA,4.6744934767484665,14.181354770222242,22.458611458539963,41.652462154626846
SHA,3.408133387565613,10.447347223758698,26.375725393476387,40.033974159508944
CDF,4.667985513806343,13.293772332370281,24.57590565085411,29.07399399811402
OTL,7.832224667072296,22.31250402284786,38.25447744876146,50.13682872056961
DIS,5.841649487614632,14.490846540778875,27.136263847351074,45.520676255226135
ENG,7.041840612888336,14.807031622854993,20.188297510147095,25.16500373929739
PAY,3.6334853790822166,10.801358096301556,19.644002897723112,21.618824532692088
ZER,2.799124091863632,7.820703506469727,17.717983732931316,23.425355851650238
ABO,4.784876391291618,12.344721132525592,18.34179377555847,22.59293681755662
BAS,3.6959560215473175,12.131754875183105,26.81427851319313,32.894334607059136
BUS,4.2028222405145925,12.270179808139801,31.52191163680982,40.75312206149101
LUZ,5.426671922206879,13.319297328591347,27.180079790431137,38.842636454256535
